post_id,text,timestamp,time,user_id,location,person,organization,doc_ner
618657507051769,Cho e hỏi lúc mình đky ktx trực tiếp thì có cần giất tờ j k ạ,1693125076.0,2023-08-27 15:31:16,100039054601052,[],[],[],
618808400370013,"mk đăng bài tìm bạn cùng phòng, không biết ở đây còn ai chưa thuê đc trọ k ạ?
Mk là nữ 2k5 ạ",1693150404.0,2023-08-27 22:33:24,830779091908738,[],['Mk'],[],mk là nữ 2k5 ạ
618993983684788,"Bạn nào chưa có người ở cùng ko a? Có trọ rồi càng tốt, mình tìm trọ cho 2 người ở gần trường",1693185045.0,2023-08-28 08:10:45,595459102754699,[],[],[],
619036353680551,mng cho e hỏi e đỗ dtvt bằng pt xts giờ em đã đăng kí lên clc bằng ielts mà sao học phí vẫn là của dtvt thế ạ,1693193062.0,2023-08-28 10:24:22,6443334819078946,[],[],[],
618160887101431,"Mik ms tìm đc phòng trọ ở đc 2 người . Cách trg khoảng 500m . Giá 1tr/ph . Điện 4k/1số, nc 60k/ 1 ng . Ai chưa tìm đc trọ thì có thể ib.",1693034059.0,2023-08-26 14:14:19,1419678105269324,[],[],[],
618571360393717,Kết quả hc tập trên trg ntn thì mới có thể lấy hc bổng vậy ạ🥺😔,1693108548.0,2023-08-27 10:55:48,306430498708498,[],[],[],
619065287010991,"Ai bị lỗi xét tuyển kết hợp bằng giải số tỉnh và đánh giá năng lực đều đậu cả nhưng bị kết quả là đậu bằng đánh giá năng lực và không có học bổng ko ạ
Chấm xuống dưới để mik ib",1693198363.0,2023-08-28 11:52:43,1357852288274812,[],[],[],
618992863684900,Em thấy đã cho khoá hồ sơ nhưng tại sao lại hiện khi khoá không cho sửa vậy ạ!!!,1693184885.0,2023-08-28 08:08:05,3182877365354437,[],[],[],
619065030344350,Mn cho em hỏi là trường mình chỉ cần nộp giấy chuyển sinh hoạt Đoàn hay cần nộp cả sổ Đoàn ạ ??,1693198310.0,2023-08-28 11:51:50,6224444757667604,[],['M ##n'],[],Mn cho em hỏi là trường mình chỉ cần nộp giấy chuyển sinh hoạt Đoàn hay cần nộp cả sổ Đoàn ạ ?
619018627015657,Ac ơi trường mình có học bổng 100% k ạ,1693189870.0,2023-08-28 09:31:10,755965202884689,[],[],[],
619022130348640,Nam cần ở ghép tìm trọ tầm 3 người ở cách ptit khoảng 3km là đc. Tài chính 1tr7/tháng ạ,1693190588.0,2023-08-28 09:43:08,100038708074634,[],[],[],
619051977012322,"Lí lịch sv lấy từ hệ thống đúng ko ạ.
Vậy có cần lí lịch viết tay kia nx ko ạ.
Xin cảm ơn",1693195858.0,2023-08-28 11:10:58,751214426761101,[],[],[],
618986463685540,"Mình cần tìm phòng ở ghép 3 nữ
Có ai là nữ ở Thanh Hoá k ib mình",1693183382.0,2023-08-28 07:43:02,208440728611673,['Thanh Hoá'],[],[],"Mình cần tìm phòng ở ghép 3 nữ
Có ai là nữ ở thanh_hoá k ib mình"
619046107012909,Mọi người cho em hỏi sau khi khoá hồ sơ có sửa được thông tin nữa không ạ,1693194877.0,2023-08-28 10:54:37,686117473560369,[],[],[],
619019227015597,cho e hỏi là e định đki học ngành cntt hệ clc thì sau khi đóng học phí trên web thì vào năm có phải đóng thêm tiền học hệ clc ko ạ,1693190004.0,2023-08-28 09:33:24,848515083013226,[],[],[],
619006710350182,"Mình đang tìm phòng trọ, bạn nào cần tìm bạn cùng phòng thì ib mình nha (nam)",1693187575.0,2023-08-28 08:52:55,1324513138453171,[],[],[],
618049830445870,"Bùi Nhật Mai‎D23 Học Viện Công Nghệ Bưu Chính Viễn Thông Hà Nội (PTIT)
26 tháng 8 lúc 08:52 ·
Tùy chọn khác",1693014779.0,2023-08-26 08:52:59,100042024003239,[],[],['PTIT'],"Bùi Nhật Mai‎D23 Học Viện Công Nghệ Bưu Chính Viễn Thông Hà Nội (ptit)
26 tháng 8 lúc 08:52 ·
Tùy chọn khác"
618570857060434,Ai giải đáp dùm 2 câu này với 😌,1693108484.0,2023-08-27 10:54:44,100042024003239,[],[],[],
618592543724932,Có bạn nam nào đang tìm người ở ghép không ạ,1693112376.0,2023-08-27 11:59:36,2395435977300454,[],[],[],
618677427049777,"Trong danh sách phí nhập học có phí ktx
Và yêu cầu nộp các phí trước khi nhập học trực tiếp
Mà tận hôm nhập học trực tiếp mới được đki ở ktx
Vậy thì nếu e không được duyệt ở ktx thì được hoàn lại tiền đó ạ",1693128959.0,2023-08-27 16:35:59,1013876776402848,[],[],[],
618615950389258,"Cho em hỏi, trong giấy báo trúng tuyển có phần thanh toán, có cái mục thanh toán cho những ai ktx. Nếu em không ở ktx thì không phải đóng khoản đó đúng không ạ, thấy trường thêm mục đó vào em cũng phân vân 🥹",1693116972.0,2023-08-27 13:16:12,1350652605563432,[],[],[],
618586740392179,2k5 nam cần tìm trọ ghép gần trường 🥲,1693111284.0,2023-08-27 11:41:24,1343534676242564,[],[],[],
618674127050107,"M cần tìm người đã có trọ để ở ghép . m ở hà tĩnh , ai cùng quê thì càng tốt . tránh mất thời gian của nhau thì báo giá và ảnh phòng bên dưới rồi m tự ib",1693128315.0,2023-08-27 16:25:15,1318002168849970,['hà tĩnh'],['M'],[],"m cần tìm người đã có trọ để ở ghép . m ở hà_tĩnh , ai cùng quê thì càng tốt ."
618052307112289,"Cho mình hỏi bn nào có nhu cầu ghép phòng k ạ ?
Phòng mình sẽ tổng cộng có 3 người . Cách trường có 500m; chi phí 2tr8( ch chia) phòng có đầy đủ điều hòa; bình nóng lạnh ...
Bn nào muốn biết thêm nhiều thông tin hơn nx thì ib mik ạ 😙",1693015176.0,2023-08-26 08:59:36,100045252880791,[],[],[],
618981423686044,"📣TÌM NGƯỜI Ở GHÉP (nữ)
CCMN
🏠 Địa chỉ : 73/9, Đ.Yên Xá, Hà Đông.
Giá : 3tr8 / 1 tháng
❣Nội thất : điều hòa, nóng lạnh, tủ quần áo , bàn bếp, wc khép kín....
✅ Dịch vụ
Điện 3.8k / 1 số
Nước 35k/1 khối
Mạng 100k/phòng
Dịch vụ chung : 100k/ 1 ng
Máy giặt : 60k/ người
Khu để xe free
🔥 Ai quan tâm ib ạ",1693182309.0,2023-08-28 07:25:09,126154690571854,['Hà Đông'],[],[],"📣TÌM NGƯỜI Ở GHÉP (nữ)
CCMN
🏠 Địa chỉ : 73/9, Đ.Yên Xá, hà_đông."
618617273722459,Mình chưa có phòng là nữ ạ bạn nào có phòng ròi cần người ở ghép cmt mk ib : phòng ko gác xép ạ,1693117238.0,2023-08-27 13:20:38,607250634817510,[],[],[],
618060427111477,"Có bạn nữ nào đang tìm phòng ở ghép không nhỉ. Mình có phòng rồi, hiện đang tìm 1-2 bạn nữa. Phòng cách trường 600m thôi. Bạn nào có nhu cầu thì cmt bên dưới, mình chủ động ib nhé.",1693016856.0,2023-08-26 09:27:36,1011914889848904,[],[],[],
618612670389586,"Mình chưa tìm được trọ
Cần ghép chung trọ ạ mình là nữ
Ai có thì cmt ạ!!",1693116421.0,2023-08-27 13:07:01,1341840040086995,[],[],[],
618420003742186,Em muốn hỏi em có ielts 5.5 rồi thì sẽ đổi điểm đc 3 học phần và miễn thi đầu vào đúng k ạ? Sau đó tầm năm 3 mà e thi lại đc 6.0 thì sẽ đổi đc nốt hp còn lại phải k ạ?,1693077391.0,2023-08-27 02:16:31,912981959775430,[],[],[],
617214153862771,Ô thế giải tỉnh sắp có học bổng nhập học ạ,1692863172.0,2023-08-24 14:46:12,636159595247342,[],[],[],
618164567101063,Phát hiện nhà trường chưa cập nhật học phí và các phần hồ sơ khác 1 số thí sinh đã đòi khóa hồ sơ để đem đi công chứng,1693034668.0,2023-08-26 14:24:28,100042024003239,[],[],[],
618160947101425,"Mn cho em hỏi là tại sao em nhận được email thông báo nhập học thành công rồi, em cũng đã xác nhận nhập học trên web bộ và web trường rồi (chưa khoá hồ sơ do hệ thống chưa cập nhập kinh phí) mà trên web tracuu.ptit.edu.vn trong mục tra cứu kết quả nhập học lại không tìm thấy kết quả tuyển sinh vậy ạ?",1693034069.0,2023-08-26 14:14:29,253120560750459,[],[],[],
618602290390624,"Tìm bạn ở ghép ạ, có phòng rồi càng tốt, ưu tiên nghệ an ạ",1693114334.0,2023-08-27 12:32:14,191696517255049,['nghệ an'],[],[],"Tìm bạn ở ghép ạ, có phòng rồi càng tốt, ưu tiên nghệ_an ạ"
618300910420762,"🔥Góc tìm bạn ở cùng
Tìm bạn nam ở ghép, bạn cùng phòng thân thiện hòa đồng. Phòng hiện đang có 2 người.
-3tr8 full đồ
Điện 3k5/số
Nước 100k/1 người
Dịch vụ chung 80k/người
Máy giặt chung 35k/1 người
Intenet 100k/ 1 phòng
Giờ giấc tự do không chung chủ Có thể chuyển vào ở luôn trong tháng 9.
Địa chỉ: Ngõ 38 Thanh Bình - Mộ Lao - Hà Đông - Hà Nội. ( Gần Bưu Chính, Kiên Trúc, các Bưu Chính 500m)",1693058312.0,2023-08-26 20:58:32,766721451735534,"['Hà Nội', 'Bưu']",[],[],"Địa chỉ: Ngõ 38 Thanh Bình - Mộ Lao - Hà Đông - hà_nội. ( Gần bưu Chính, Kiên Trúc, các bưu Chính 500m)"
618360110414842,lễ chào tân sv trg mình thì ng học trường khác có đc vô kh ạ?,1693067201.0,2023-08-26 23:26:41,1733254373845054,[],[],[],
617335803850606,Có ai ở nam định đang cần người ở ghép cùng ko ạ,1692884344.0,2023-08-24 20:39:04,671335661574535,['nam định'],[],[],Có ai ở nam_định đang cần người ở ghép cùng ko ạ
618771490373704,"💜 Góc tìm roommate 💜
- Mình cần tìm thêm 1 bạn nữ ( hiện phòng đã có 2 )
- Giá chỉ từ 1tr5 chưa tính tiền điện
- Địa chỉ: Đầu ngõ 123 Yên Xá (cách PTIT tầm 3km)
Bạn nào quan tâm cmt mình ib trao đổi nhé 🥰",1693144897.0,2023-08-27 21:01:37,297041286262316,[],[],['PTIT'],"💜 Góc tìm roommate 💜
- Mình cần tìm thêm 1 bạn nữ ( hiện phòng đã có 2 )
- Giá chỉ từ 1tr5 chưa tính tiền điện
- Địa chỉ: Đầu ngõ 123 Yên Xá (cách ptit tầm 3km)
Bạn nào quan tâm cmt mình ib trao đổi nhé 🥰"
618769930373860,":))



Tuyển sinh PTIT - Học viện Công nghệ Bưu chính Viễn thông
27 tháng 8 lúc 20:50 ·

Đăng ký nhập học rồi nhưng chưa biết quy trình thanh toán? Bay ngay vào đây các thí sinh 2k5 ơi 💕

Thanh toán trực tuyến tiện lợi và đơn giản: Ai chưa biết làm theo chỉ dẫn sau. Chúc các bạn thí sinh thuận lợiXem thêm hoàn thành thủ tục thanh toán nhé!

👉Nếu có thắc mắc, xin để lại câu hỏi dưới comment, hoặc inbox Tuyển sinh PTIT - Học viện Công nghệ Bưu chính Viễn thông

Thí sinh có thể theo dõi thêm thông tin chi tiết trên các kênh thông tin tuyển sinh của Học viện, gồm có Cổng thông tin tuyển sinh https://tuyensinh.ptit.edu.vn, kênh Fanpage https://facebook.com/ptittuyensinh, kênh Zalo https://zalo.me/1260203497642986925.
Học viện Công nghệ Bưu chính Viễn thông xin trân trọng thông báo!",1693144620.0,2023-08-27 20:57:00,100091700245083,[],[],"['Học viện Công nghệ Bưu chính Viễn thông', 'Học viện Công nghệ Bưu chính Viễn thông', 'Học viện Công nghệ Bưu chính Viễn thông']",":))



Tuyển sinh PTIT - học_viện_công_nghệ_bưu_chính_viễn_thông
27 tháng 8 lúc 20:50 ·

Đăng ký nhập học rồi nhưng chưa biết quy trình thanh toán? 👉Nếu có thắc mắc, xin để lại câu hỏi dưới comment, hoặc inbox Tuyển sinh PTIT - học_viện_công_nghệ_bưu_chính_viễn_thông

Thí sinh có thể theo dõi thêm thông tin chi tiết trên các kênh thông tin tuyển sinh của Học viện, gồm có Cổng thông tin tuyển sinh https://tuyensinh.ptit.edu.vn, kênh Fanpage https://facebook.com/ptittuyensinh, kênh Zalo https://zalo.me/1260203497642986925. học_viện_công_nghệ_bưu_chính_viễn_thông xin trân trọng thông báo!"
618798023704384,Mình là nam học ngành cnđpt đang chân thành muốn tìm bạn ở ghép cùng,1693148823.0,2023-08-27 22:07:03,502878762057090,[],[],[],
617590153825171,"Anh chị cho e hỏi, nếu e không ở ktx thì vẫn phải đóng hay sao ạ ?",1692932494.0,2023-08-25 10:01:34,327189199678194,[],[],[],
618781453706041,Đã ac nào từng làm thủ tục vay tiền ở xã dành cho SV đi học đh chưa ạ. Thủ tục thế nào ạ.,1693146399.0,2023-08-27 21:26:39,206385499097495,[],[],[],
617189833865203,Học phí này rumor :))))))),1692858317.0,2023-08-24 13:25:17,100037648460053,[],[],[],
618749737042546,Mik đg hok ngành kt điện điện tử ; quê Hải Dương và đg muốn ik tìm trọ. Nếu bn nào có trọ mà đg tìm ng ghép thì cho mik ké vs ạ hoặc bn nào cx đg tìm trọ thì có thể gặp nhau cùng tìm ạ ( nếu cùng ngành cùng quê thì càng tốt ạ),1693141647.0,2023-08-27 20:07:27,663034809083665,['Hải Dương'],[],[],Mik đg hok ngành kt điện điện tử ; quê hải_dương và đg muốn ik tìm trọ.
618735110377342,"Mình có 2 người cần ở ghép ạ, bạn nào có trọ gần khu ptit khtn có nhu cầu tìm người ghép thì có thể để thông tin phòng bên dưới để mình ib ạ,❤",1693139331.0,2023-08-27 19:28:51,258369067085548,[' ##t'],[],[],"Mình có 2 người cần ở ghép ạ, bạn nào có trọ gần khu ptit khtn có nhu cầu tìm người ghép thì có thể để thông tin phòng bên dưới để mình ib ạ,❤"
618703683713818,"Cho e hỏi là trường có chính sách hỗ trợ hay miễn giảm học phí hoặc một số học bổng cho sv có hoàn cảnh khó khắn ko ạ. Và cách để xin miễn giảm học phí như nào ạ?? Hay là cách để nhận học bổng cần đạt những yêu cầu gì ạ??
E cảm ơn❤️❤️",1693134018.0,2023-08-27 18:00:18,307729755247935,[],[],[],
618670880383765,Có bạn nam nào muốn ở ghép không ạ,1693127838.0,2023-08-27 16:17:18,680650487275178,[],[],[],
617570693827117,Con nhà cô đạt giải ba TP môn toán và trúng tuyển vào trường PTIT theo phương thức xét tuyển kết hợp. Nhưng giấy báo trúng tuyển bản mềm vẫn thông báo nộp học phí. Như vậy con cô đã không đc hưởng học bổng đầu vào à các cháu? Các cháu biết thông tin chia sẻ cho cô với nhé! Cô cảm ơn các cháu!,1692928998.0,2023-08-25 09:03:18,275835798522478,[],[],['PTIT'],Con nhà cô đạt giải ba TP môn toán và trúng tuyển vào trường ptit theo phương thức xét tuyển kết hợp.
617584917159028,KTX không đăng kí onl mà nhập học trực tiếp mới đăng kí,1692931499.0,2023-08-25 09:44:59,100042024003239,[],[],[],
618091947108325,"Nghĩ đến cảnh học hành chăm chỉ, giành học bổng, có người yêu mà không ngủ được=))) cuộc sống tươi đẹp quá",1693022176.0,2023-08-26 10:56:16,216897190976713,[],[],[],
618537477063772,"E ch tìm dc trọ ạ, có ai cần ng ở ghép k ạ, e là nữ, ng Nam Định thì càng tốt ạ",1693102664.0,2023-08-27 09:17:44,233719319070045,['Nam Định'],[],[],"E ch tìm dc trọ ạ, có ai cần ng ở ghép k ạ, e là nữ, ng nam_định thì càng tốt ạ"
618585080392345,Giấy khám sức khoẻ mình khám ở quê được không ạ!!!,1693110980.0,2023-08-27 11:36:20,100041464443942,[],[],[],
617706387146881,"Giảm học phí, giảm học phí, giảm học phí",1692955575.0,2023-08-25 16:26:15,254056284214886,[],[],[],
617233197194200,"Cho em hỏi là em học ngành công nghệ đa phương tiện, kì đầu em thấy chỉ có 12 tín thui mà trường tính ra tới 16 triệu. Cho em hỏi khoản còn lại trường thu phí gì vậy ạ?",1692866595.0,2023-08-24 15:43:15,580030230973022,[],[],[],
618371783747008,"Cho e hỏi ở ktx trường đã lắp cam và an toàn chưa ạ , e nghe nói trước từng bị mất cắp hơn 10 cái máy tính ạ",1693069128.0,2023-08-26 23:58:48,635475048647502,[],[],[],
618548147062705,"CẦN TÌM GẤP 1/2 BẠN NAM Ở GHÉP TRỌ CHUNG TRỦ
Ngay ngõ Ao Sen cạnh trường có thể đi bộ đi học
Giá 2tr5, điện 3.5k/số, nước 70k/người
Có điều hòa, nóng lạnh, tủ quần áo, bàn học
Ban công rộng rãi, có thể phơi đồ
Có chỗ nấu ăn
Nhà vệ sinh khép kín",1693104524.0,2023-08-27 09:48:44,100032609723374,['ngõ Ao Sen'],[],[],"CẦN TÌM GẤP 1/2 BẠN NAM Ở GHÉP TRỌ CHUNG TRỦ
Ngay ngõ_ao_sen cạnh trường có thể đi bộ đi học
Giá 2tr5, điện 3.5k/số, nước 70k/người
Có điều hòa, nóng lạnh, tủ quần áo, bàn học
Ban công rộng rãi, có thể phơi đồ
Có chỗ nấu ăn
Nhà vệ sinh khép kín"
616837503900436,Achi cho em hỏi lúc nào thì bộp học phí ạ và nếu em đc hb thì có cần nạp ko ạ hay là vẫn nạp r nhà trg hoàn lại sau ạ,1692793466.0,2023-08-23 19:24:26,2222992271224958,[],[],[],
618303813753805,"Có ai nam tha thiết tìm người chung trọ không ạ, mình đang cân nhắc giữa ktx với trọ",1693058752.0,2023-08-26 21:05:52,638533511677957,[],[],[],
618217093762477,Mn cho em hỏi lỗi số cccd đã dc sử dụng pải lm như nào ạ😥😥,1693044658.0,2023-08-26 17:10:58,1268152780558722,[],[],[],
617578307159689,Cho e hỏi bao giờ thì có giấy báo về ạ,1692930434.0,2023-08-25 09:27:14,100038181769326,[],[],[],
618302997087220,Cho e hỏi bây giờ đã đăng kí ktx trên web đc chx vậy ạ,1693058607.0,2023-08-26 21:03:27,832634851781832,[],[],[],
616701187247401,"Mọi người ơi cho tớ hỏi trường có làm tròn k ạ (tại tớ được 26,546 mà ngành KHMT thì là 26,55)",1692767337.0,2023-08-23 12:08:57,976901866910667,[],[],[],
617640300486823,🥶 help me 😙 mỗi em 1 cốc trà đào,1692942332.0,2023-08-25 12:45:32,100042024003239,[],[],[],
618205087097011,"Các cháu cho cô hỏi với, đối với việc ""Miễn học - Miễn thi"" thì những chứng chỉ tiếng Anh quốc tế được công nhận để áp dụng cho mục này là những chứng chỉ nào nhỉ",1693042643.0,2023-08-26 16:37:23,757279122543598,[],[],[],"Các cháu cho cô hỏi với, đối với việc ""Miễn học - Miễn thi"" thì những chứng chỉ tiếng_anh quốc tế được công nhận để áp dụng cho mục này là những chứng chỉ nào nhỉ"
618198443764342,Trg mình có cho học văn bằng 2 kh ạ? Em định học văn bằng 2 hoặc song bằng trg khác ấy ạ,1693041462.0,2023-08-26 16:17:42,1730235714114601,[],[],[],
616703430580510,Để tránh tình trạng ADMIN duyệt bài tới dead =)) thì group mess của các ngành xin được cmt vào bài viết này,1692767731.0,2023-08-23 12:15:31,100042024003239,[],[],[],
618119183772268,Giấy báo trúng tuyển phải thanh toán phí nhập mới gửi về ạ. Thế nhà các bạn khó khăn chưa có sẵn tiền thì làm sao ạ. Các trường khác có thế đâu nhỉ,1693027011.0,2023-08-26 12:16:51,663278402429760,[],[],[],
618228617094658,"Mọi người cho em hỏi sao chỗ này họ lại báo cccd đã được sử dụng rồi ạ
Ai fix dùm em lỗi này với",1693046918.0,2023-08-26 17:48:38,100025924471048,[],[],[],
618168033767383,Trường mình trong alime cũng ra gì quá,1693035315.0,2023-08-26 14:35:15,543745011211808,[],[],[],
618241033760083,"Mình năm 2 báo chí muốn tìm bạn ở ghép. Phòng 3,5tr ở Nguyễn Văn Trỗi cách trường 6p đi bộ. Phòng khép kín có đh,nl, có nấu ăn. Chung chủ nhưng có chìa khóa riêng giờ giấc tự do. Mình đang ở 1 mk và muốn tìm 1 bạn ở ghép share tiền phòng.
Mong ad duyệt bài giúp e ạ.",1693048938.0,2023-08-26 18:22:18,100036038660900,['Nguyễn Văn Trỗi'],[],[],"Phòng 3,5tr ở nguyễn_văn_trỗi cách trường 6p đi bộ."
617188307198689,"Mình là nam vừa đậu ptit cx là hơi đột xuất. Giờ mới lo chỗ ở, ktx trường chắc ko đủ. Bạn nào chứa mình với, chứ ko vô gia cư ạ",1692857962.0,2023-08-24 13:19:22,811434017291159,[],[],[],
617641737153346,"Sẽ có kì thi đầu vào xét hệ clc
Còn có chứng chỉ thì miễn thi vào luôn clc",1692942594.0,2023-08-25 12:49:54,100042024003239,[],[],[],
618079907109529,"[ Góc tìm roommate]
Mình là nam 2k5 PTIT ngành Cntt , mình đang muốn tìm 1 bạn roommate cùng ngành ạ , mình đang có 1 chung cư 2 phòng ngủ (1 phòng đã có người quen của mình thuê) , 1 phòng còn lại mình thuêXem thêm với giá 3 tr 8 , đầy đủ điều hoà , nóng lạnh, tủ lạnh , máy giặt ,…bạn nào quan tâm thì cmt và mình sẽ tự động nhắn tin nhess
Đc chung cư: 244 Thượng Đình, Thanh Xuân. HN",1693020218.0,2023-08-26 10:23:38,100030173557355,['Thanh Xuân'],['HN'],[],"[ Góc tìm roommate]
Mình là nam 2k5 PTIT ngành Cntt , mình đang muốn tìm 1 bạn roommate cùng ngành ạ , mình đang có 1 chung cư 2 phòng ngủ (1 phòng đã có người quen của mình thuê) , 1 phòng còn lại mình thuêXem thêm với giá 3 tr 8 , đầy đủ điều hoà , nóng lạnh, tủ lạnh , máy giặt ,…bạn nào quan tâm thì cmt và mình sẽ tự động nhắn tin nhess
Đc chung cư: 244 Thượng Đình, thanh_xuân. hn"
618087780442075,Mn cho e hỏi là e mới xác nhận nhập học trên web của bộ rồi giờ vào web của trường xác nhận thì nó ghi là chưa đủ điều kiện là sao ạ,1693021400.0,2023-08-26 10:43:20,100053739905623,[],[],[],
618213737096146,"[GÓC TÌM ROOMMATE NỮ]
Vì một số lý do cá nhân ma mình ra ở với bạn mình, nên còn thừa 1 slot ở ghép. Trọ tụi mình đã có dự định được 2 3 căn kề trường nên cần tìm người vào thế chỗ của mình ạ. Giá trọ tụi mình thuê trong dự tính tất cả chi phí điện nước dịch vụ k quá 1tr5 nên rất oke ạ. Bạn nào có nhu cầu cmt mình ib nhé <3",1693044023.0,2023-08-26 17:00:23,283159234352915,[],[],[],
617364123847774,"Mình cần tìm 2 bạn nữ có nhu cầu ở ghép ạ!!
Quê Nghệ An càng tốt ạ!!",1692888994.0,2023-08-24 21:56:34,274631938611759,['Nghệ An'],[],[],Quê nghệ_an càng tốt ạ!
618194840431369,"Em học bưu chính viễn thông ngành công nghệ tài chính,năm sau muốn chuyển ngành cần những điều kiện gì vậy ạ?",1693040695.0,2023-08-26 16:04:55,100070560860542,[],[],[],
618202070430646,Em chưa nhận được mail trúng tuyển. Nhưng đã nhận đc tin nhắn Zalo xác nhận nhập học của trường. Em chưa khoá được hồ sơ + thanh toán nhưng ghi như hình dưới thì vẫn nhận đc giấy nhập học phải không ạ?,1693042076.0,2023-08-26 16:27:56,624095499550303,[],[],[],
618126407104879,Anh chị cho em hỏi kí túc xá B1 năm nay có sửa không ạ?,1693028202.0,2023-08-26 12:36:42,271259085765145,[],[],[],
617785847138935,"🔥Giấy chuyển sinh hoạt đoàn là sổ đoàn xin dấu của xã/phường🔥
Bắt buộc phải có 🥶",1692968271.0,2023-08-25 19:57:51,100042024003239,[],[],[],
618131553771031,Mn cho e hỏi nếu như đăng kí và khi thanh toán e thanh toán cả tiền ktx 5 tháng nhưng khi nhập học trực tiếp ở trg mình lại ko đc ở ktx ( vì e nghe nói ktx trg mình dù đã đăng kí nhưng để được ở ktx cũng rất khó) thì khi đó trường có trả lại tiền ktx 5 tháng đã thanh toán trước đó cho mình ko ạ ??,1693029102.0,2023-08-26 12:51:42,177398225369589,[],[],[],
618161150434738,có ai đang tìm bạn ở ghép gần trường mình hong ạ 🥺 e chưa có trọ ạ 🥺🥺 e là nữ,1693034109.0,2023-08-26 14:15:09,327128493068429,[],[],[],
618166103767576,"Ac ơi cho e hỏi với ạ
Cái chỗ xếp loại học tập này chỉ của mỗi năm 12 thôi ạ",1693034955.0,2023-08-26 14:29:15,2235100820028152,[],[],[],
618174277100092,"Cần một bạn nam học KHMT 2k5, người Nam Định ở ghép, phòng 2 người cách trường 700-800m.",1693036453.0,2023-08-26 14:54:13,967522351026340,['Nam Định'],[],[],"Cần một bạn nam học KHMT 2k5, người nam_định ở ghép, phòng 2 người cách trường 700-800m."
618088093775377,Sao em ko còn thấy nút nhập học đâu nữa ạ,1693021472.0,2023-08-26 10:44:32,1016290522875719,[],[],[],
618087400442113,A/c cho em hỏi học bổng đầu vào áp dụng khi nhập học online bây giờ hay khi nào ạ,1693021340.0,2023-08-26 10:42:20,6744353278965748,[],[],[],
618088517108668,"Ac cho e hỏi là BHYT của e mới hết hạn đầu năm nay thì có cần cấp lại BH mới để nộp không ạ, hay vẫn sử dụng được BHYT cũ ạ",1693021555.0,2023-08-26 10:45:55,668386128493500,[],[],[],
618152003768986,Ac cho e hỏi là túi hồ sơ mình mua bên ngoài hay là đến trường sẽ có túi hồ sơ riêng ạ?,1693033213.0,2023-08-26 14:00:13,6225333357596006,[],[],[],
618055920445261,Mình cần tìm phòng đơn. Mn biết ở đâu còn phòng k ạ,1693015959.0,2023-08-26 09:12:39,100088681787237,[],['M ##n'],[],Mn biết ở đâu còn phòng k ạ
618071133777073,"Achi cho e hỏi mng hay để xe ở đâu vậy ạ, thấy trường bé mà học sinh thì nhiều :((",1693018770.0,2023-08-26 09:59:30,1011848716904741,[],[],[],
617783080472545,"Bố e làm ở xã thì e để thành phần xuất thân là công nhân viên chức hả mn
#adduyet em với",1692967901.0,2023-08-25 19:51:41,838935777897193,[],[],[],
617455733838613,"Mình muốn tìm 1 bn nữ ở ghép 2 ng .mình cùng tìm trọ nha, giá 3 triệu đổ lại nhé",1692903391.0,2023-08-25 01:56:31,100053739905623,[],[],[],
617358027181717,"Mình là nữ ạ , có ai cần tìm nữ ở ghép gần Ptit hong mình xin 1 slot với ạ . Tc khoảng 1tr5 ạ . Cmt mình chủ động ib nhée",1692887981.0,2023-08-24 21:39:41,100047982518712,['P ##tit'],[],[],"Mình là nữ ạ , có ai cần tìm nữ ở ghép gần Ptit hong mình xin 1 slot với ạ ."
617755280475325,"Cài này áp dụng cho ai ở ktx à mn, e ở trọ cần chuẩn bị nộp cho trường kh ạ",1692963398.0,2023-08-25 18:36:38,1044705866699449,[],[],[],
617600530490800,"Học quân sự là đi 1 tháng hay 10 ngày vậy ạ
Em có hỏi các anh chị ở các khóa trước thì có người bảo 1 tháng, có người bảo 10 ngày ạ",1692934461.0,2023-08-25 10:34:21,717150826846107,[],[],[],
618109027106617,cho e hỏi trường mình có cần p có giấy khám sức khỏe k ạ,1693025311.0,2023-08-26 11:48:31,259270466968974,[],[],[],
618118967105623,M.n cho hỏi mk đã nhận đc mail xác nhận nhập học của trg rồi nhưng trên web trg vẫn ghi là hồ sơ chưa đc tiếp nhận ai có cách giải quyết giúp mk vs,1693026961.0,2023-08-26 12:16:01,251141584173195,[],[' n'],[],M.n cho hỏi mk đã_nhận đc mail xác_nhận_nhập học của trg rồi_nhưng trên web trg vẫn ghi là hồ sơ chưa đc tiếp_nhận ai có cách giải quyết giúp mk vs
617828327134687,Dốt tiếng anh trong quá trình học có ảnh hưởng đến việc xét học bổng không ạ!!!!!,1692974831.0,2023-08-25 21:47:11,203388869398306,[],[],[],Dốt tiếng_anh trong quá trình học có ảnh hưởng đến việc xét học bổng không ạ!!!!
618098977107622,toiec đầu ra của nhà trường là cả 4 kĩ năng ạ!!!,1693023473.0,2023-08-26 11:17:53,176618092114399,[],[],[],
616446667272853,mê cách mn flexing th thì mình cũng kiến tạo 1 bàn v,1692719609.0,2023-08-22 22:53:29,100039270240790,[],[],[],
